EF	JKC	-8.63124780365071
ETN	JKC	-5.63551553009672
IC	JKC	-10.646150824193
JKB	JKC	-5.66254420248464
JKS	JKC	-11.3392980047529
JX	JKC	-4.09364293715839
MAG	JKC	-7.24495344253082
NNA	JKC	-0.320013338794582
NNB	JKC	-1.75395173215328
NP	JKC	-4.20361065772478
NR	JKC	-4.65593705898665
SE	JKC	-10.2406857160848
SO	JKC	-10.646150824193
SP	JKC	-6.62976780344059
SS	JKC	-3.76115253233345
SW	JKC	-7.57809788905936
VCP	JKC	-11.3392980047529
VV	JKC	-11.3392980047529
XR	JKC	-9.54753853552487
XSN	JKC	-3.95344692662771
EC	JKG	-6.39999039655543
EF	JKG	-11.2628987786222
ETM	JKG	-13.5654838716163
ETN	JKG	-6.60324040735007
IC	JKG	-13.5654838716163
JC	JKG	-10.6751121137201
JKB	JKG	-3.69235243909505
JKS	JKG	-11.2628987786222
JX	JKG	-5.41848517422628
MAG	JKG	-7.51575041638432
MM	JKG	-12.8723366910563
NN	JKG	-13.5654838716163
NNA	JKG	-0.329018893395393
NNB	JKG	-2.86266646093014
NP	JKG	-2.4247386531928
NR	JKG	-4.58606723827327
SE	JKG	-11.3682592942801
SF	JKG	-10.6751121137201
SO	JKG	-11.9560459591822
SP	JKG	-8.52853126920265
SS	JKG	-3.7461934778809
SW	JKG	-6.37254965040048
VV	JKG	-11.7737244023882
XR	JKG	-8.83809605290394
XSA	JKG	-13.5654838716163
XSN	JKG	-2.71982343849189
XSV	JKG	-13.5654838716163
EC	JKV	-7.91260618783577
ETN	JKV	-5.89770316729351
IC	JKV	-5.07939284377956
JKV	JKV	-7.50714107972761
JKO	JKV	-8.60575336839572
NNA	JKV	-0.246852755974074
NNB	JKV	-3.22585601485526
NP	JKV	-2.66821716331329
NR	JKV	-6.6598432193404
SO	JKV	-6.81399389916766
SP	JKV	-7.50714107972761
SS	JKV	-5.61002109484173
VV	JKV	-7.91260618783577
XR	JKV	-6.6598432193404
XSN	JKV	-2.3931472726442
EC	JKB	-6.18709387127844
EF	JKB	-9.42722969557349
ETM	JKB	-11.4504315189304
ETN	JKB	-3.82651468351807
IC	JKB	-12.8367258800503
JC	JKB	-13.5298730606103
JKB	JKB	-6.62612580302568
JKO	JKB	-10.234036194606
JKS	JKB	-11.514970040068
JX	JKB	-6.14216382152924
MAJ	JKB	-11.8251249683719
MAG	JKB	-7.44423534348505
MM	JKB	-12.8367258800503
NNA	JKB	-0.289630652157274
NNB	JKB	-2.43681339779354
NP	JKB	-3.03446849592327
NR	JKB	-5.64341578963259
SE	JKB	-11.514970040068
SF	JKB	-10.8218228595081
SO	JKB	-11.0875260252411
SP	JKB	-8.57757334352699
SS	JKB	-3.78687708228146
SW	JKB	-5.89674545377346
VA	JKB	-14.2230202411702
VCP	JKB	-12.6135823287361
VV	JKB	-11.6580708837087
XPN	JKB	-14.2230202411702
XR	JKB	-9.57862934202885
XSN	JKB	-2.83728063012192
XSV	JKB	-11.3326484832741
EC	JKO	-5.07458636173043
EF	JKO	-8.60367611021236
EP	JKO	-11.9447695678048
ETM	JKO	-13.3310639289247
ETN	JKO	-4.13158230028339
IC	JKO	-12.2324516402566
JC	JKO	-11.3161609083824
JKV	JKO	-14.0242111094846
JKB	JKO	-7.45613319807267
JKO	JKO	-14.0242111094846
JKS	JKO	-10.9331686561263
JX	JKO	-5.63099509788812
MAG	JKO	-8.94280674450018
NNA	JKO	-0.194571833584701
NNB	JKO	-3.02319518884344
NP	JKO	-3.32220336080887
NR	JKO	-6.09364525525068
SE	JKO	-11.3851537798694
SF	JKO	-11.5393044596966
SO	JKO	-11.4592617520231
SP	JKO	-8.31710084473577
SS	JKO	-3.77972586139509
SW	JKO	-6.71902289409161
VA	JKO	-14.0242111094846
VCP	JKO	-12.6379167483648
VV	JKO	-10.6569152794982
VX	JKO	-13.3310639289247
XR	JKO	-9.04060448777631
XSA	JKO	-14.0242111094846
XSN	JKO	-3.25616832248242
XSV	JKO	-11.8269865321484
EC	JKQ	-8.03620950132734
EF	JKQ	-4.57831677598864
IC	JKQ	-8.72935668188728
JKB	JKQ	-9.42250386244723
JX	JKQ	-8.72935668188728
MAG	JKQ	-9.01703875433907
NNA	JKQ	-5.72120188833474
NP	JKQ	-7.47659371339192
NR	JKQ	-9.42250386244723
SE	JKQ	-7.34306232076739
SF	JKQ	-6.30898855323685
SP	JKQ	-5.46169069284965
SS	JKQ	-0.022824943769198
SW	JKQ	-10.1156510430072
VCP	JKQ	-7.47659371339192
XSN	JKQ	-8.50621313057307
EC	JKS	-5.91364831351509
EF	JKS	-9.17623557147371
ETM	JKS	-12.1100924413096
ETN	JKS	-4.8597408589983
IC	JKS	-10.7750913745773
JC	JKS	-11.6400888120639
JKB	JKS	-8.95735641894596
JKO	JKS	-12.1100924413096
JKS	JKS	-10.6284879003854
JX	JKS	-5.38529892400885
MAG	JKS	-9.09455754045944
MM	JKS	-13.7195303537437
NNA	JKS	-0.363718305631757
NNB	JKS	-2.40592205622366
NP	JKS	-2.43175044275837
NR	JKS	-5.41925016389105
SE	JKS	-13.0263831731838
SF	JKS	-11.4169452607497
SO	JKS	-11.9277708845157
SP	JKS	-8.29018472478927
SS	JKS	-4.00008583889988
SW	JKS	-6.57987001777879
VA	JKS	-12.6209180650756
VCP	JKS	-12.6209180650756
VV	JKS	-11.0804730241285
VX	JKS	-13.0263831731838
XR	JKS	-9.67647908590916
XSN	JKS	-2.44289700484297
EC	JX	-2.83294852612419
EF	JX	-8.78783226867827
EP	JX	-11.6595118935623
ETM	JX	-10.1931748247689
ETN	JX	-3.63467701240858
IC	JX	-8.4608387760116
JC	JX	-9.53924835736219
JKG	JX	-14.1444185433503
JKV	JX	-14.1444185433503
JKB	JX	-2.05571152060537
JKO	JX	-8.97963256942677
JKQ	JX	-8.21749251737987
JKS	JX	-6.99607279945022
JX	JX	-4.42798372198401
MAJ	JX	-6.38267355869137
MAG	JX	-4.30546951195173
MM	JX	-11.3718298211105
NNA	JX	-0.745425446350592
NNB	JX	-2.34472142022964
NP	JX	-2.19100193994825
NR	JX	-5.20851501707586
SE	JX	-12.0649770016704
SF	JX	-11.3112051992941
SO	JX	-10.848581677346
SP	JX	-8.47109527617879
SS	JX	-4.12903189831675
SW	JX	-6.88178994237604
VA	JX	-10.4808568972206
VCN	JX	-13.4512713627903
VCP	JX	-10.4067489250669
VV	JX	-9.09456253610075
VX	JX	-11.4363683422481
XPN	JX	-12.7581241822304
XR	JX	-9.34862799775354
XSA	JX	-11.4363683422481
XSN	JX	-2.94728660099291
XSV	JX	-10.8863220053288
MAJ	MAJ	-7.53982461003349
MAG	MAJ	-7.53982461003349
NNA	MAJ	-6.28706164153812
NP	MAJ	-8.23297179059344
NR	MAJ	-7.53982461003349
SE	MAJ	-3.86352393812642
SF	MAJ	-5.09747757466429
SO	MAJ	-8.23297179059344
SP	MAJ	-5.05491796024549
SS	MAJ	-0.0467857963673544
SW	MAJ	-4.86567596060696
VV	MAJ	-7.53982461003349
EC	MAG	-7.02290859733465
EF	MAG	-10.113951050693
ETM	MAG	-9.01533876202485
ETN	MAG	-6.16270733211154
IC	MAG	-9.01533876202485
JKC	MAG	-10.113951050693
JKB	MAG	-6.07089978285841
JKO	MAG	-8.72765668957307
JKS	MAG	-8.16804090163765
JX	MAG	-6.53043211223685
MAG	MAG	-2.25068432668339
MM	MAG	-8.16804090163765
NNA	MAG	-2.07414870695648
NNB	MAG	-5.46956015155159
NP	MAG	-6.5875905260768
NR	MAG	-5.75724222400337
SE	MAG	-4.65011924566735
SF	MAG	-6.10661786546049
SO	MAG	-7.91672647335674
SP	MAG	-5.03877723545914
SS	MAG	-0.328065300237015
SW	MAG	-4.79583105684875
XPN	MAG	-5.35177711589521
XR	MAG	-9.42080387013302
XSN	MAG	-7.81136595769892
EC	MM	-7.39372452674926
ETM	MM	-8.78001888786915
JC	MM	-8.37455377976099
JKB	MM	-8.78001888786915
JKO	MM	-8.78001888786915
JKS	MM	-9.4731660684291
JX	MM	-7.68140659920104
MAJ	MM	-5.54134043570477
MAG	MM	-3.34629688431491
MM	MM	-5.46583288319663
NNA	MM	-2.77120570242656
NNB	MM	-6.90821671096756
NP	MM	-8.78001888786915
NR	MM	-2.87875260867932
SE	MM	-4.5033527688531
SF	MM	-5.75959400172479
SO	MM	-7.27594149109288
SP	MM	-3.83837646525985
SS	MM	-0.241259918538354
SW	MM	-4.39799225319527
VA	MM	-8.78001888786915
XPN	MM	-8.37455377976099
XSN	MM	-9.4731660684291
EC	NNA	-9.1774620662743
EF	NNA	-13.8121910545039
EP	NNA	-11.8662809054486
ETM	NNA	-5.36520575813119
ETN	NNA	-7.95140483103807
IC	NNA	-12.2027531420698
JC	NNA	-10.2858305298878
JKG	NNA	-7.45088857693094
JKV	NNA	-13.8121910545039
JKB	NNA	-9.56369581245457
JKO	NNA	-10.3464551517042
JKQ	NNA	-13.119043873944
JKS	NNA	-10.3156834930375
JX	NNA	-9.25831416290339
MAJ	NNA	-12.7135787658358
MAG	NNA	-6.7982755796934
MM	NNA	-3.80501939069092
// 명사간 띄어 쓰기 없이 결합할 확률 낮추어줌
//NNA	NNA	-0.575804590088136
NNA	NNA	-1.575804590088136
NNB	NNA	-4.63117651190958
NP	NNA	-5.75481356594594
NR	NNA	-2.99845096334598
SE	NNA	-6.61625382802836
SF	NNA	-6.5665359869094
SO	NNA	-7.06577892593056
SP	NNA	-3.16524350753427
SS	NNA	-1.47849946045084
SW	NNA	-4.60015212589217
VA	NNA	-12.2027531420698
VCN	NNA	-13.119043873944
VCP	NNA	-11.7327495128241
VV	NNA	-11.1041408534017
VX	NNA	-12.425896693384
XPN	NNA	-2.87514542293728
XR	NNA	-7.19612586937111
XSN	NNA	-5.38689387779223
XSV	NNA	-13.8121910545039
EC	NNB	-7.39796411554227
ETM	NNB	-3.72870444829798
ETN	NNB	-8.07411371973364
IC	NNB	-11.8696029089058
JKG	NNB	-7.58601634704521
JKB	NNB	-10.6168399404105
JX	NNB	-10.4833085477859
MAG	NNB	-9.85469988836357
MM	NNB	-2.79210845026308
NN	NNB	-12.5627500894658
NNA	NNB	-1.86615690562588
NNB	NNB	-4.21610799924458
NP	NNB	-5.72541727478019
NR	NNB	-0.344338878078384
SE	NNB	-10.2601649964717
SF	NNB	-11.4641378007977
SO	NNB	-7.0533617528378
SP	NNB	-8.95183217682156
SS	NNB	-4.36990295487292
SW	NNB	-7.46899988865902
VCN	NNB	-11.4641378007977
VCP	NNB	-12.5627500894658
VV	NNB	-9.34387426459758
VX	NNB	-12.5627500894658
XPN	NNB	-7.60692303186452
XR	NNB	-11.1764557283459
XSN	NNB	-4.08492162157182
XSV	NNB	-11.4641378007977
EC	NP	-5.30807727561638
ETM	NP	-7.69070507628396
IC	NP	-8.56617381363786
JC	NP	-10.175611726072
JKV	NP	-10.175611726072
JKS	NP	-9.48246454551201
JX	NP	-7.40302300383218
MAJ	NP	-10.175611726072
MAG	NP	-10.175611726072
MM	NP	-7.77771645327359
NNA	NP	-3.22863573393654
NNB	NP	-9.48246454551201
NP	NP	-5.32358146215234
NR	NP	-9.48246454551201
SE	NP	-4.31198055047386
SF	NP	-6.00122445617632
SO	NP	-8.78931736495207
SP	NP	-4.85749173222774
SS	NP	-0.085437159232237
SW	NP	-5.0516477466687
VCP	NP	-10.175611726072
XPN	NP	-10.175611726072
XSN	NP	-9.07699943740385
EC	NR	-10.319513366237
JKG	NR	-11.0126605467969
JKS	NR	-10.319513366237
JX	NR	-11.0126605467969
MAJ	NR	-8.37360321718169
MAG	NR	-6.20047619142453
MM	NR	-4.14990263374554
NNA	NR	-5.45197891578142
NNB	NR	-8.30461034569473
NP	NR	-7.96813810907352
NR	NR	-0.0804110874937873
SE	NR	-8.12228878890078
SF	NR	-9.06675039774163
SO	NR	-8.30461034569473
SP	NR	-6.83827327690131
SS	NR	-4.04569340818296
SW	NR	-8.01692827324295
XPN	NR	-0.63552683396299
XSN	NR	-4.78810211752158
EC	SE	-1.27994301658897
EF	SE	-4.85239300771765
EP	SE	-8.55060378926047
ETM	SE	-4.89025241876108
ETN	SE	-6.56960232039389
IC	SE	-3.56187333055227
JC	SE	-7.10368480632415
JKC	SE	-10.6300453309403
JKG	SE	-7.0746972694509
JKV	SE	-5.99531634271067
JKB	SE	-4.1347797750033
JKO	SE	-4.53197104877407
JKQ	SE	-7.79683198688409
JKS	SE	-4.39759731438979
JX	SE	-3.42441015452995
MAJ	SE	-4.93968587661625
MAG	SE	-3.75791722960132
MM	SE	-6.42535271154934
NNA	SE	-2.32926837008886
NNB	SE	-4.41543723251812
NP	SE	-5.56114112872008
NR	SE	-6.10825675389127
SE	SE	-0.993065615624556
SF	SE	-4.83398758017494
SO	SE	-9.24375096982042
SP	SE	-6.96648368481066
SS	SE	-2.98369160849431
SW	SE	-4.36284478239895
VA	SE	-9.24375096982042
VV	SE	-7.73967357304414
VX	SE	-8.684135181885
XR	SE	-6.80140393445121
XSN	SE	-4.81293417097711
XSV	SE	-9.93689815038036
EC	SF	-5.1933161835017
EF	SF	-0.100018828941362
EP	SF	-12.7105652580465
ETM	SF	-7.58214692829389
ETN	SF	-7.25738318093758
IC	SF	-4.02891751166476
JC	SF	-8.63302781414081
JKC	SF	-11.7942745261724
JKG	SF	-9.26057771221494
JKV	SF	-6.58862084448776
JKB	SF	-6.00462021244221
JKO	SF	-6.53886466063561
JKQ	SF	-8.99091414526584
JKS	SF	-6.38620629566522
JX	SF	-5.27409532246266
MAJ	SF	-7.149883627031
MAG	SF	-5.53986895787612
MM	SF	-9.2448293552468
NNA	SF	-3.6555345706175
NNB	SF	-5.08448249997415
NP	SF	-6.88161964043632
NR	SF	-4.93298212160058
SE	SF	-5.17754022090753
SF	SF	-8.70778788934992
SO	SF	-9.98598575499311
SP	SF	-10.145615900585
SS	SF	-5.38097951686996
SW	SF	-8.29776696470589
VA	SF	-14.0968596191664
VCP	SF	-12.9982473304983
VV	SF	-11.3888094180642
VX	SF	-12.7105652580465
XPN	SF	-14.0968596191664
XR	SF	-9.92247234927078
XSN	SF	-6.10967487093295
EC	SO	-5.95852407191185
EF	SO	-7.42486114070528
ETM	SO	-9.21662060993333
ETN	SO	-8.11800832126522
IC	SO	-4.80990136266908
JKV	SO	-7.60718269749923
JKB	SO	-9.21662060993333
JKO	SO	-9.21662060993333
JX	SO	-7.83032624881344
MAJ	SO	-8.52347342937339
MAG	SO	-5.5277411558194
MM	SO	-7.83032624881344
NNA	SO	-2.60997042373512
NNB	SO	-3.38180987287073
NP	SO	-8.52347342937339
NR	SO	-0.204121606409142
SF	SO	-5.99774478506513
SO	SO	-3.52288847113063
SP	SO	-6.57756328031807
SS	SO	-3.88874444114375
SW	SO	-5.55305896380369
VA	SO	-8.52347342937339
VV	SO	-8.52347342937339
XPN	SO	-6.91403551693929
XSN	SO	-7.83032624881344
EC	SP	-1.15733887216356
EF	SP	-3.4361193935786
EP	SP	-11.6343920782869
ETM	SP	-4.43359412061085
ETN	SP	-5.91626848636
IC	SP	-3.31114777990556
JC	SP	-5.31422348420418
JKC	SP	-10.0939470373397
JKG	SP	-6.66805704308719
JKV	SP	-5.64794007300242
JKB	SP	-3.46340501110387
JKO	SP	-4.82058124548127
JKQ	SP	-8.78176064837354
JKS	SP	-4.34001477899804
JX	SP	-3.4197464609721
MAJ	SP	-4.52043596872083
MAG	SP	-3.71418776253754
MM	SP	-6.54885547601749
NNA	SP	-1.16707382353587
NNB	SP	-3.75283216122996
NP	SP	-5.68766342502027
NR	SP	-2.47778657540865
SE	SP	-7.94135461402426
SF	SP	-8.0886134678136
SO	SP	-10.4304192739609
SP	SP	-7.13273226866844
SS	SP	-3.65169126071503
SW	SP	-5.62435114560594
VA	SP	-11.8167136350808
VCP	SP	-12.733004366955
VV	SP	-10.5929382034587
VX	SP	-13.4261515475149
XPN	SP	-8.86180335604708
XR	SP	-6.92486187697453
XSA	SP	-13.4261515475149
XSN	SP	-4.1080335833653
EC	SS	-2.59327731118633
EF	SS	-4.52000313860681
EP	SS	-10.2392214213928
ETM	SS	-5.29928112685407
ETN	SS	-5.27404850137335
IC	SS	-6.71847888908091
JC	SS	-9.294759812552
JKC	SS	-12.1851315704482
JKG	SS	-7.51230273598625
JKV	SS	-8.24679125670264
JKB	SS	-5.84830583930172
JKO	SS	-7.27002870307347
JKQ	SS	-11.6743059466822
JKS	SS	-7.53117122029064
JX	SS	-6.22498570659761
MAJ	SS	-9.1248607757566
MAG	SS	-5.69491398080846
MM	SS	-8.60161263199205
NNA	SS	-0.553034404833613
NNB	SS	-3.40963362529082
NP	SS	-5.53960723148828
NR	SS	-3.0272430584744
SE	SS	-4.60698609802869
SF	SS	-1.8582516783078
SO	SS	-8.37846908067784
SP	SS	-5.80840462254953
SS	SS	-3.24127727929869
SW	SS	-4.96646609289504
VA	SS	-10.5111551368765
VCN	SS	-11.4919843898882
VCP	SS	-10.9811587661222
VV	SS	-9.15660947407118
VX	SS	-11.0865192817801
XPN	SS	-7.57663359436739
XR	SS	-6.95938489673496
XSA	SS	-12.5905966785563
XSN	SS	-4.21358551773995
XSV	SS	-13.2837438591163
EC	SW	-5.13298500104641
EF	SW	-7.66370118686571
ETM	SW	-9.0499955479856
ETN	SW	-6.67508979341193
IC	SW	-9.74314272854554
JC	SW	-10.4362899091055
JKC	SW	-10.4362899091055
JKG	SW	-9.33767762043738
JKB	SW	-7.72823970800328
JKO	SW	-8.13370481611144
JKS	SW	-10.4362899091055
JX	SW	-7.49185092993905
MAG	SW	-7.30079569317634
MM	SW	-8.03839463630712
NNA	SW	-1.55473142046651
NNB	SW	-5.36111609387166
NP	SW	-10.4362899091055
NR	SW	-0.357337587238618
SE	SW	-7.95138325931749
SF	SW	-6.35875246519977
SO	SW	-7.66370118686571
SP	SW	-5.76346107464358
SS	SW	-3.23735866841731
SW	SW	-3.65750501142031
VX	SW	-9.74314272854554
XPN	SW	-8.49037976005017
XR	SW	-8.23906533176927
XSN	SW	-5.8311197231174
EC	VA	-4.15687474504047
ETM	VA	-6.87273748587948
ETN	VA	-5.09083031309443
IC	VA	-9.01280364937575
JC	VA	-9.01280364937575
JKG	VA	-9.01280364937575
JKB	VA	-5.71696678337142
JKS	VA	-6.76151185076925
JX	VA	-7.30805555713732
MAG	VA	-4.96101870157244
MM	VA	-7.50872625259947
NNA	VA	-1.34470994029334
NNB	VA	-4.68867099312077
NP	VA	-2.14587036491387
NR	VA	-6.20944326846921
SE	VA	-4.91016028433895
SF	VA	-6.61490837657738
SO	VA	-7.91419136070764
SP	VA	-4.73613753035969
SS	VA	-0.608891144418477
SW	VA	-4.5019441428589
VV	VA	-8.60733854126758
XPN	VA	-8.60733854126758
XR	VA	-6.76151185076925
XSN	VA	-6.99790062883348
EC	VCN	-6.99301512293296
ETN	VCN	-1.47958637676798
JKC	VCN	-2.66228178264663
JX	VCN	-4.04857614376652
NNA	VCN	-2.36804230964869
NNB	VCN	-4.3539577933177
SE	VCN	-4.69043002993891
SO	VCN	-6.99301512293296
SP	VCN	-5.89440283426485
SS	VCN	-0.576282840420634
SW	VCN	-6.29986794237302
XSN	VCN	-6.99301512293296
EC	VCP	-5.19715099375771
EF	VCP	-9.25786336457512
EP	VCP	-11.6249869787067
ETM	VCP	-10.7086962468326
ETN	VCP	-5.87030017418876
IC	VCP	-9.58810505144569
JC	VCP	-12.3181341592667
JKG	VCP	-12.7235992673748
JKV	VCP	-12.7235992673748
JKB	VCP	-5.11572119409633
JKO	VCP	-10.8517970904733
JKQ	VCP	-13.4167464479348
JKS	VCP	-10.4210141743808
JX	VCP	-5.01339407294231
MAJ	VCP	-10.2812522320056
MAG	VCP	-5.45502763195342
MM	VCP	-12.7235992673748
NNA	VCP	-0.724403200695006
NNB	VCP	-1.27918821694178
NP	VCP	-3.19527800332361
NR	VCP	-5.11373706646129
SE	VCP	-10.0155490662726
SF	VCP	-9.61008395816447
SO	VCP	-10.3722240102114
SP	VCP	-7.78912533424415
SS	VCP	-3.14004153484062
SW	VCP	-6.47652397881515
VA	VCP	-13.4167464479348
VCN	VCP	-11.6249869787067
VCP	VCP	-10.3257039945765
VV	VCP	-9.67907682965142
VX	VCP	-11.6249869787067
XR	VCP	-9.1262870067864
XSA	VCP	-12.7235992673748
XSN	VCP	-2.12891643800401
XSV	VCP	-11.337304906255
EC	VV	-1.43658043702377
EF	VV	-9.56728727892962
EP	VV	-11.1767251913637
ETM	VV	-8.23228621219728
ETN	VV	-6.62284829976318
IC	VV	-7.46315312465941
JKC	VV	-8.87414009836968
JKG	VV	-10.4835780108038
JKB	VV	-4.2679704120485
JKO	VV	-6.18629260458499
JKQ	VV	-9.56728727892962
JKS	VV	-7.06585132719041
JX	VV	-4.21258957894548
MAJ	VV	-9.79043083024383
MAG	VV	-2.21779925266878
MM	VV	-9.23081504230841
NNA	VV	-0.865907604109917
NNB	VV	-5.45314008941134
NP	VV	-4.69361783990652
NR	VV	-7.48784573724979
SE	VV	-5.84400639809835
SF	VV	-7.53913903163734
SO	VV	-8.1322027536403
SP	VV	-5.9563693662854
SS	VV	-1.77998824344045
SW	VV	-5.65927229489901
VA	VV	-9.79043083024383
VCN	VV	-11.1767251913637
VCP	VV	-9.56728727892962
VV	VV	-7.01784210800405
VX	VV	-10.4835780108038
XPN	VV	-8.04123097543457
XR	VV	-7.48784573724979
XSN	VV	-5.52775095320252
XSV	VV	-11.1767251913637
EC	VX	-0.00539260499496671
EF	VX	-8.91430125427291
EP	VX	-9.78976999162681
ETM	VX	-10.9937427959527
ETN	VX	-11.3992079040609
IC	VX	-12.0923550846209
JKO	VX	-12.0923550846209
JX	VX	-8.16052945189653
MAG	VX	-9.4532977550056
NNA	VX	-8.6911577029587
NNB	VX	-5.66748606071547
NP	VX	-12.0923550846209
SE	VX	-12.0923550846209
SS	VX	-7.84385984257149
VA	VX	-10.012913542941
VV	VX	-7.72290723215383
VX	VX	-10.9937427959527
XR	VX	-8.76015057444565
XSA	VX	-10.706060723501
XSN	VX	-11.3992079040609
XSV	VX	-9.69445981182248
EC	XPN	-8.53640741034004
ETM	XPN	-8.53640741034004
JKG	XPN	-8.53640741034004
JKB	XPN	-8.53640741034004
MAG	XPN	-7.43779512167193
