EP	NNB	-11.4392597881519
ETM	NNB	-0.364377720931988
ETN	NNB	-3.34882344031144
IC	NNB	-9.26703651302109
JC	NNB	-9.5589469215824
JKC	NNB	-12.53787207682
JKG	NNB	-5.51381634214171
JKB	NNB	-7.57037627538437
JKO	NNB	-7.46061709538235
JKQ	NNB	-11.4392597881519
JKS	NNB	-7.52059224000508
JX	NNB	-6.44656219474231
MAJ	NNB	-9.12562485897126
MAG	NNB	-7.37118315275041
MM	NNB	-2.52184484063303
NNA	NNB	-2.23302784422026
NNB	NNB	-4.61827349129697
NP	NNB	-5.93392825221953
NR	NNB	-3.21999356193822
SE	NNB	-9.5256105013148
SF	NNB	-12.53787207682
SO	NNB	-11.5570428238083
SP	NNB	-7.60579910522685
SS	NNB	-4.84408662313121
SW	NNB	-8.52449657713157
VA	NNB	-12.027046453054
VCP	NNB	-12.53787207682
VV	NNB	-10.3783878274666
VX	NNB	-11.0715350080266
XPN	NNB	-12.9433371849282
XR	NNB	-9.99889820576173
XSA	NNB	-13.6364843654881
XSN	NNB	-4.6619929173237
EC	NP	-1.61030102291204
EF	NP	-5.43447751250938
EP	NP	-12.1583099533306
ETM	NP	-2.7283923819198
ETN	NP	-9.09025701819697
IC	NP	-4.31544218823371
JC	NP	-4.33686732834441
JKC	NP	-8.75711257166843
JKG	NP	-4.68467284483438
JKV	NP	-7.52358096510095
JKB	NP	-2.61475263745386
JKO	NP	-3.78233476382989
JKQ	NP	-7.08313613809676
JKS	NP	-2.45162835178939
JX	NP	-1.74033847677624
MAJ	NP	-2.89225109259806
MAG	NP	-2.30766953334245
MM	NP	-4.93210094322992
NNA	NP	-3.02199294170319
NNB	NP	-4.83020095374654
NP	NP	-5.13188314463095
NR	NP	-7.97625981068938
SE	NP	-5.57007147032025
SF	NP	-10.9055469848352
SO	NP	-10.7720155922107
SP	NP	-2.32430646432504
SS	NP	-5.10299710999084
SW	NP	-7.84082183979428
VCP	NP	-11.7528448452224
VV	NP	-12.1583099533306
VX	NP	-12.1583099533306
XPN	NP	-12.8514571338905
XR	NP	-10.6542325565543
XSN	NP	-6.08526541923018
EC	NR	-2.46367567900577
EF	NR	-5.88111131241092
ETM	NR	-3.08729969336476
ETN	NR	-6.83662275743836
IC	NR	-4.49777991642169
JC	NR	-4.83514275722823
JKC	NR	-8.61311475453562
JKG	NR	-2.91693687926464
JKV	NR	-9.91239773866588
JKB	NR	-2.71746051227365
JKO	NR	-3.32760634628017
JKQ	NR	-9.6247156662141
JKS	NR	-2.54132781858881
JX	NR	-2.23963984202337
MAJ	NR	-4.03559609987804
MAG	NR	-2.54426837941385
MM	NR	-2.89878206898427
NNA	NR	-1.6865377213129
NNB	NR	-3.19257975526334
NP	NR	-4.15771093414792
NR	NR	-3.05348262510322
SE	NR	-6.6543012006444
SF	NR	-10.317862846774
SO	NR	-10.317862846774
SP	NR	-3.08838645311671
SS	NR	-5.37622042416474
SW	NR	-7.60981264567184
XPN	NR	-8.93156848565416
XR	NR	-9.91239773866588
XSN	NR	-4.41113952812116
EC	SE	-0.876783033498643
ETM	SE	-4.33252599090085
ETN	SE	-7.42356844425917
IC	SE	-3.02911928958673
JC	SE	-5.47765829520385
JKC	SE	-6.73042126369922
JKG	SE	-5.34412690257933
JKV	SE	-4.20469261939097
JKB	SE	-3.63937881034091
JKO	SE	-4.533196686363
JKS	SE	-3.70999637755486
JX	SE	-2.7985956309749
MAJ	SE	-3.78598228453278
MAG	SE	-2.46072381399926
MM	SE	-6.03727408313928
NNA	SE	-2.08123419229436
NNB	SE	-4.65097972201939
NP	SE	-5.12098335126512
NR	SE	-5.47765829520385
SE	SE	-5.0256731714608
SP	SE	-2.72308807846675
SS	SE	-3.76000679812952
SW	SE	-4.24551461391122
XR	SE	-7.42356844425917
XSN	SE	-4.78451111464391
XSV	SE	-7.42356844425917
EC	SF	-0.910332422290524
ETN	SF	-5.52545293913178
IC	SF	-4.13915857801189
JKG	SF	-5.52545293913178
JKV	SF	-4.13915857801189
JKB	SF	-3.91601502669768
JKO	SF	-4.83230575857184
JKS	SF	-4.83230575857184
JX	SF	-3.57954279007647
MAG	SF	-3.73369346990373
NNA	SF	-1.71879044936146
NNB	SF	-4.42684065046367
NR	SF	-3.91601502669768
SE	SF	-2.58101395996534
SO	SF	-3.73369346990373
SP	SF	-2.58101395996534
SS	SF	-2.69223959507557
SW	SF	-4.83230575857184
XSN	SF	-4.83230575857184
EC	SO	-3.6943333047964
EF	SO	-5.6943333047964
ETM	SO	-3.94119338272793
IC	SO	-5.55063129516203
JC	SO	-5.77377484647624
JKG	SO	-5.36830973836807
JKB	SO	-4.76217393479776
JKO	SO	-7.16006920759613
JKQ	SO	-7.16006920759613
JKS	SO	-7.16006920759613
JX	SO	-4.16433693404214
MAJ	SO	-5.77377484647624
MAG	SO	-4.21563022842969
MM	SO	-5.36830973836807
NNA	SO	-2.27726728500976
NNB	SO	-1.83219303880655
NP	SO	-5.55063129516203
NR	SO	-0.541330224078907
SE	SO	-6.06145691892802
SO	SO	-5.08062766591629
SP	SO	-3.72608200311098
SS	SO	-5.21415905854081
SW	SO	-4.96284463025991
XSN	SO	-6.46692202703618
EC	SP	-2.60962037136446
ETM	SP	-6.11894040791002
ETN	SP	-4.88768364463561
JC	SP	-7.66650291662603
JKG	SP	-8.17732854039202
JKV	SP	-7.1964992873803
JKB	SP	-4.54855301034779
JKO	SP	-5.52643675312976
JKQ	SP	-9.27594082906013
JKS	SP	-6.83359379369093
JX	SP	-4.82742445311742
MAJ	SP	-9.96908800962008
MAG	SP	-5.08628608703371
MM	SP	-7.77186343228386
NNA	SP	-0.395842143954526
NNB	SP	-2.99648175831832
NP	SP	-6.4725804481536
NR	SP	-4.23251571214088
SE	SP	-5.92603674178553
SO	SP	-9.27594082906013
SP	SP	-6.41373994813066
SS	SP	-2.16279872035304
SW	SP	-5.55024740182348
XR	SP	-5.25058913832498
XSN	SP	-4.06645467621871
EC	SS	-2.01072020570073
EP	SS	-10.9573988051431
ETM	SS	-2.2309176087031
ETN	SS	-7.39257199969915
IC	SS	-7.2438267384388
JC	SS	-3.84073413487458
JKC	SS	-9.858786516475
JKG	SS	-2.78110095118573
JKV	SS	-9.97656955213138
JKB	SS	-2.61440028330922
JKO	SS	-3.67143542700982
JKQ	SS	-7.9955680832648
JKS	SS	-3.25891601726216
JX	SS	-1.72207318047302
MAJ	SS	-4.29725054965355
MAG	SS	-2.83097917309204
MM	SS	-4.71387936322649
NNA	SS	-2.12481110270855
NNB	SS	-4.00339627499565
NP	SS	-7.63717048601462
NR	SS	-5.90968183614232
SE	SS	-6.32266981691347
SO	SS	-9.75342600081717
SP	SS	-2.63484269624347
SS	SS	-2.93614262499911
SW	SS	-6.06204966650465
VA	SS	-11.3628639132513
VCP	SS	-10.6697167326913
VV	SS	-10.9573988051431
XPN	SS	-10.1101009447559
XR	SS	-9.01148865608779
XSN	SS	-5.10999710271199
EC	SW	-2.31882420341681
ETM	SW	-4.63926691381086
ETN	SW	-4.63926691381086
IC	SW	-7.7393592026891
JC	SW	-5.30574584728865
JKG	SW	-5.76527817666709
JKV	SW	-8.65564993456325
JKB	SW	-3.67891619214268
JKO	SW	-5.43677410969505
JKS	SW	-5.03130900158689
JX	SW	-2.77232754607497
MAJ	SW	-6.25775466176488
MAG	SW	-4.3789838155472
MM	SW	-6.57620839288342
NNA	SW	-0.858564105289744
NNB	SW	-2.82083919750065
NP	SW	-7.7393592026891
NR	SW	-2.77232754607497
SE	SW	-6.8638904653352
SO	SW	-7.40288696606789
SP	SW	-2.85504327527151
SS	SW	-2.15061353802126
SW	SW	-3.67891619214268
VV	SW	-9.3487971151232
XPN	SW	-9.3487971151232
XR	SW	-7.40288696606789
XSN	SW	-4.49676685120358
EC	VA	-2.29349995535473
EF	VA	-7.63962239666285
EP	VA	-12.5299715248846
ETM	VA	-3.43100974089181
ETN	VA	-4.20891487929605
IC	VA	-5.69049508665576
JC	VA	-5.04982526647832
JKC	VA	-7.50938589993518
JKG	VA	-3.74236958968704
JKV	VA	-10.0042428805763
JKB	VA	-2.45948758165727
JKO	VA	-3.64674729460561
JKQ	VA	-7.99201008858996
JKS	VA	-1.63207546121037
JX	VA	-1.82103541970139
MAJ	VA	-4.88290138449751
MAG	VA	-2.02889825316142
MM	VA	-4.26883254823984
NNA	VA	-2.80199874792951
NNB	VA	-2.34509038101282
NP	VA	-5.03442958100035
NR	VA	-6.42629498716969
SE	VA	-7.12279975342448
SF	VA	-12.1245064167764
SO	VA	-11.2772085563892
SP	VA	-3.80033179170249
SS	VA	-5.88293187012443
SW	VA	-7.73418097928786
VCP	VA	-13.2231187054445
VV	VA	-12.5299715248846
VX	VA	-12.1245064167764
XPN	VA	-13.2231187054445
XR	VA	-10.658169347983
XSN	VA	-5.55315670997097
EC	VCN	-4.0075545302734
EF	VCN	-7.31728618459655
ETM	VCN	-8.48489134475161
ETN	VCN	-5.57098908944525
IC	VCN	-7.3627485586733
JC	VCN	-8.17950969520043
JKC	VCN	-0.633480337118404
JKG	VCN	-11.1239486743669
JKB	VCN	-8.12821640081288
JKO	VCN	-8.48489134475161
JKS	VCN	-3.93629151025191
JX	VCN	-1.22206240319771
MAJ	VCN	-7.75665284438039
MAG	VCN	-4.57001527034106
MM	VCN	-9.73765431324698
NNA	VCN	-3.23749140338918
NNB	VCN	-2.8455204151678
NP	VCN	-5.84583401513635
NR	VCN	-8.41589847326466
SE	VCN	-7.65821277156714
SF	VCN	-11.1239486743669
SP	VCN	-4.16170521010066
SS	VCN	-6.4605095802548
SW	VCN	-9.33218920513881
XR	VCN	-11.1239486743669
XSN	VCN	-6.33645693158482
EC	VCP	-2.54731221597543
EF	VCP	-5.63835466933375
ETM	VCP	-4.9452074887738
JC	VCP	-6.33150184989369
JKC	VCP	-4.9452074887738
JKG	VCP	-5.23288956122558
JKB	VCP	-4.02891675689965
JKO	VCP	-4.25206030821386
JKS	VCP	-5.23288956122558
JX	VCP	-4.02891675689965
MAG	VCP	-3.93360657709532
MM	VCP	-5.23288956122558
NNA	VCP	-1.70652903660942
NNB	VCP	-3.19600763396454
NR	VCP	-3.84659520010569
SE	VCP	-3.76655249243215
SP	VCP	-1.47947158597407
SS	VCP	-1.28807673297444
SW	VCP	-3.49828850583747
XR	VCP	-5.63835466933375
XSN	VCP	-4.53974238066564
XSV	VCP	-6.33150184989369
EC	VV	-1.92732852067163
EF	VV	-7.6195304862449
EP	VV	-12.8156569118964
ETM	VV	-6.32753811079623
ETN	VV	-4.69919718335538
IC	VV	-6.76997477888361
JC	VV	-7.10192410638702
JKC	VV	-4.02760813699241
JKG	VV	-6.22182990510057
JKV	VV	-9.79872243069179
JKB	VV	-1.664449699237
JKO	VV	-1.28764721669137
JKQ	VV	-5.77324587262802
JKS	VV	-2.33371178974666
JX	VV	-2.76882378376413
MAJ	VV	-6.4785783682091
MAG	VV	-2.28831866780297
MM	VV	-7.0062282481052
NNA	VV	-3.32051360821927
NNB	VV	-3.29467506333351
NP	VV	-5.78517843900633
NR	VV	-6.81459570325811
SE	VV	-8.04014136016106
SF	VV	-12.1966177034902
SO	VV	-12.5643424836155
SP	VV	-5.1346897669003
SS	VV	-6.36135722502128
SW	VV	-8.06948331844507
VA	VV	-14.7615670609517
VCP	VV	-13.3752726998318
VV	VV	-12.0535168598495
VX	VV	-13.1521291485176
XPN	VV	-13.6629547722836
XR	VV	-9.77796043924336
XSN	VV	-5.60885580181215
XSV	VV	-14.0684198803918
EC	VX	-0.0778680793316381
EF	VX	-8.69089265051095
EP	VX	-11.6664222167474
ETM	VX	-7.28189870187495
ETN	VX	-9.84187292469638
IC	VX	-9.04175362458426
JC	VX	-10.7909534793935
JKC	VX	-10.8779648563832
JKG	VX	-10.9732750361875
JKV	VX	-12.5827129486216
JKB	VX	-6.00068780972875
JKO	VX	-5.89124974600455
JKQ	VX	-9.18151556695942
JKS	VX	-6.45802955772737
JX	VX	-2.74865586330345
MAJ	VX	-7.98255530445703
MAG	VX	-7.30971339005783
MM	VX	-11.6664222167474
NNA	VX	-7.60943344106909
NNB	VX	-7.46471913620482
NP	VX	-9.63827396945514
NR	VX	-9.42571252747146
SE	VX	-10.3854883712854
SF	VX	-12.5827129486216
SP	VX	-8.85701952138493
SS	VX	-8.2006863139477
VCP	VX	-13.2758601291815
VV	VX	-13.2758601291815
VX	VX	-11.4841006599535
XR	VX	-10.9732750361875
XSN	VX	-8.65088731589725
XSV	VX	-13.2758601291815
EC	XPN	-2.27155633052974
EF	XPN	-10.276756550428
ETM	XPN	-2.08723443967988
ETN	XPN	-7.53591652650277
IC	XPN	-6.75039602581181
JC	XPN	-3.29528623362356
JKC	XPN	-9.36046581855382
JKG	XPN	-2.25977880366571
JKB	XPN	-2.53045588819654
JKO	XPN	-3.28144837443798
JKQ	XPN	-8.07953197309176
JKS	XPN	-2.72504433507666
JX	XPN	-2.22924703944655
MAJ	XPN	-4.34451136297996
MAG	XPN	-2.73906016678969
MM	XPN	-4.05418028235661
NNA	XPN	-2.00738389803839
NNB	XPN	-3.63688071660144
NP	XPN	-7.01866001240649
NR	XPN	-6.00009043141192
SE	XPN	-7.28102427687398
SP	XPN	-2.92720423409028
SS	XPN	-4.97843918387994
SW	XPN	-6.02826130837862
XPN	XPN	-10.276756550428
XR	XPN	-8.7726791536517
XSN	XPN	-4.12402385572387
EC	XR	-1.95757370492994
EF	XR	-8.03525618567965
ETM	XR	-2.64786816041003
ETN	XR	-7.25802588790916
IC	XR	-6.0500289332835
JC	XR	-4.36631094646653
JKC	XR	-8.49478851505809
JKG	XR	-2.69493857165565
JKV	XR	-10.6920130923943
JKB	XR	-2.28770868305669
JKO	XR	-2.77776081365186
JKQ	XR	-7.24202554656272
JKS	XR	-2.10184828852225
JX	XR	-1.83250760787517
MAJ	XR	-4.35962195831573
MAG	XR	-1.93592111771935
MM	XR	-3.74431620631922
NNA	XR	-3.67607628056764
NNB	XR	-4.32726233554239
NP	XR	-7.00940325129396
NR	XR	-7.29918396040267
SE	XR	-7.29918396040267
SF	XR	-12.0783074535142
SO	XR	-11.3851602729543
SP	XR	-3.55274934576633
SS	XR	-6.19220342206404
SW	XR	-7.58967108378206
VX	XR	-12.0783074535142
XPN	XR	-12.0783074535142
XR	XR	-7.39617622638998
XSN	XR	-5.48252693955288
